warmup_cosine,step,val/loss_reg,val/mse_reg,val/r2_reg,val/pearson_reg,epoch,train/loss_reg,train/mse_reg,train/r2_reg,train/pearson_reg
0.0006003999999999998,1329,,,,,,,,,
0.0006003999999999998,1339,,,,,,,,,
0.0006003999999999998,1349,,,,,,,,,
,1351,0.14777636528015137,0.3344222903251648,0.5054535865783691,0.735159158706665,3,,,,
,1351,,,,,3,0.22318139672279358,0.5137156248092651,0.25378337502479553,0.5052934885025024
0.0008001999999999998,1352,,,,,,,,,
0.0008001999999999998,1359,,,,,,,,,
0.0008001999999999998,1369,,,,,,,,,
0.0008001999999999998,1379,,,,,,,,,
0.0008001999999999998,1389,,,,,,,,,
0.0008001999999999998,1399,,,,,,,,,
0.0008001999999999998,1409,,,,,,,,,
0.0008001999999999998,1419,,,,,,,,,
0.0008001999999999998,1429,,,,,,,,,
0.0008001999999999998,1439,,,,,,,,,
0.0008001999999999998,1449,,,,,,,,,
0.0008001999999999998,1459,,,,,,,,,
0.0008001999999999998,1469,,,,,,,,,
0.0008001999999999998,1479,,,,,,,,,
0.0008001999999999998,1489,,,,,,,,,
0.0008001999999999998,1499,,,,,,,,,
0.0008001999999999998,1509,,,,,,,,,
0.0008001999999999998,1519,,,,,,,,,
0.0008001999999999998,1529,,,,,,,,,
0.0008001999999999998,1539,,,,,,,,,
0.0008001999999999998,1549,,,,,,,,,
0.0008001999999999998,1559,,,,,,,,,
0.0008001999999999998,1569,,,,,,,,,
0.0008001999999999998,1579,,,,,,,,,
0.0008001999999999998,1589,,,,,,,,,
0.0008001999999999998,1599,,,,,,,,,
0.0008001999999999998,1609,,,,,,,,,
0.0008001999999999998,1619,,,,,,,,,
0.0008001999999999998,1629,,,,,,,,,
0.0008001999999999998,1639,,,,,,,,,
0.0008001999999999998,1649,,,,,,,,,
0.0008001999999999998,1659,,,,,,,,,
0.0008001999999999998,1669,,,,,,,,,
0.0008001999999999998,1679,,,,,,,,,
0.0008001999999999998,1689,,,,,,,,,
,1689,0.12550993263721466,0.28090912103652954,0.5841835737228394,0.8545170426368713,4,,,,
,1689,,,,,4,0.1265825778245926,0.287034809589386,0.5831143260002136,0.7714276313781738
0.001,1690,,,,,,,,,
0.001,1699,,,,,,,,,
0.001,1709,,,,,,,,,
0.001,1719,,,,,,,,,
0.001,1729,,,,,,,,,
0.001,1739,,,,,,,,,
0.001,1749,,,,,,,,,
0.001,1759,,,,,,,,,
0.001,1769,,,,,,,,,
0.001,1779,,,,,,,,,
0.001,1789,,,,,,,,,
0.001,1799,,,,,,,,,
0.001,1809,,,,,,,,,
0.001,1819,,,,,,,,,
0.001,1829,,,,,,,,,
0.001,1839,,,,,,,,,
0.001,1849,,,,,,,,,
0.001,1859,,,,,,,,,
0.001,1869,,,,,,,,,
0.001,1879,,,,,,,,,
0.001,1889,,,,,,,,,
0.001,1899,,,,,,,,,
0.001,1909,,,,,,,,,
0.001,1919,,,,,,,,,
0.001,1929,,,,,,,,,
0.001,1939,,,,,,,,,
0.001,1949,,,,,,,,,
0.001,1959,,,,,,,,,
0.001,1969,,,,,,,,,
0.001,1979,,,,,,,,,
0.001,1989,,,,,,,,,
0.001,1999,,,,,,,,,
0.001,2009,,,,,,,,,
0.001,2019,,,,,,,,,
,2027,0.09239015728235245,0.20676130056381226,0.6941027045249939,0.8730888366699219,5,,,,
,2027,,,,,5,0.09410514682531357,0.21193616092205048,0.6916586756706238,0.837611973285675
0.0009997269020417926,2028,,,,,,,,,
0.0009997269020417926,2029,,,,,,,,,
0.0009997269020417926,2039,,,,,,,,,
0.0009997269020417926,2049,,,,,,,,,
0.0009997269020417926,2059,,,,,,,,,
0.0009997269020417926,2069,,,,,,,,,
0.0009997269020417926,2079,,,,,,,,,
0.0009997269020417926,2089,,,,,,,,,
0.0009997269020417926,2099,,,,,,,,,
0.0009997269020417926,2109,,,,,,,,,
0.0009997269020417926,2119,,,,,,,,,
0.0009997269020417926,2129,,,,,,,,,
0.0009997269020417926,2139,,,,,,,,,
0.0009997269020417926,2149,,,,,,,,,
0.0009997269020417926,2159,,,,,,,,,
0.0009997269020417926,2169,,,,,,,,,
0.0009997269020417926,2179,,,,,,,,,
0.0009997269020417926,2189,,,,,,,,,
0.0009997269020417926,2199,,,,,,,,,
0.0009997269020417926,2209,,,,,,,,,
0.0009997269020417926,2219,,,,,,,,,
0.0009997269020417926,2229,,,,,,,,,
0.0009997269020417926,2239,,,,,,,,,
0.0009997269020417926,2249,,,,,,,,,
0.0009997269020417926,2259,,,,,,,,,
0.0009997269020417926,2269,,,,,,,,,
0.0009997269020417926,2279,,,,,,,,,
0.0009997269020417926,2289,,,,,,,,,
0.0009997269020417926,2299,,,,,,,,,
0.0009997269020417926,2309,,,,,,,,,
0.0009997269020417926,2319,,,,,,,,,
0.0009997269020417926,2329,,,,,,,,,
0.0009997269020417926,2339,,,,,,,,,
0.0009997269020417926,2349,,,,,,,,,
0.0009997269020417926,2359,,,,,,,,,
,2365,0.06958461552858353,0.15570086240768433,0.7696768045425415,0.8809919357299805,6,,,,
,2365,,,,,6,0.08378563076257706,0.18857495486736298,0.7257686853408813,0.8547138571739197
0.000998907906795778,2366,,,,,,,,,
0.000998907906795778,2369,,,,,,,,,
0.000998907906795778,2379,,,,,,,,,
0.000998907906795778,2389,,,,,,,,,
0.000998907906795778,2399,,,,,,,,,
0.000998907906795778,2409,,,,,,,,,
0.000998907906795778,2419,,,,,,,,,
0.000998907906795778,2429,,,,,,,,,
0.000998907906795778,2439,,,,,,,,,
0.000998907906795778,2449,,,,,,,,,
0.000998907906795778,2459,,,,,,,,,
0.000998907906795778,2469,,,,,,,,,
0.000998907906795778,2479,,,,,,,,,
0.000998907906795778,2489,,,,,,,,,
0.000998907906795778,2499,,,,,,,,,
0.000998907906795778,2509,,,,,,,,,
0.000998907906795778,2519,,,,,,,,,
0.000998907906795778,2529,,,,,,,,,
0.000998907906795778,2539,,,,,,,,,
0.000998907906795778,2549,,,,,,,,,
0.000998907906795778,2559,,,,,,,,,
0.000998907906795778,2569,,,,,,,,,
0.000998907906795778,2579,,,,,,,,,
0.000998907906795778,2589,,,,,,,,,
0.000998907906795778,2599,,,,,,,,,
0.000998907906795778,2609,,,,,,,,,
0.000998907906795778,2619,,,,,,,,,
0.000998907906795778,2629,,,,,,,,,
0.000998907906795778,2639,,,,,,,,,
0.000998907906795778,2649,,,,,,,,,
0.000998907906795778,2659,,,,,,,,,
0.000998907906795778,2669,,,,,,,,,
0.000998907906795778,2679,,,,,,,,,
0.000998907906795778,2689,,,,,,,,,
0.000998907906795778,2699,,,,,,,,,
,2703,0.06898821890354156,0.15432384610176086,0.7716950178146362,0.8805765509605408,7,,,,
,2703,,,,,7,0.0798526480793953,0.17969845235347748,0.7385641932487488,0.8618132472038269
0.0009975439098212334,2704,,,,,,,,,
0.0009975439098212334,2709,,,,,,,,,
0.0009975439098212334,2719,,,,,,,,,
0.0009975439098212334,2729,,,,,,,,,
0.0009975439098212334,2739,,,,,,,,,
0.0009975439098212334,2749,,,,,,,,,
0.0009975439098212334,2759,,,,,,,,,
0.0009975439098212334,2769,,,,,,,,,
0.0009975439098212334,2779,,,,,,,,,
0.0009975439098212334,2789,,,,,,,,,
0.0009975439098212334,2799,,,,,,,,,
0.0009975439098212334,2809,,,,,,,,,
0.0009975439098212334,2819,,,,,,,,,
0.0009975439098212334,2829,,,,,,,,,
0.0009975439098212334,2839,,,,,,,,,
0.0009975439098212334,2849,,,,,,,,,
0.0009975439098212334,2859,,,,,,,,,
0.0009975439098212334,2869,,,,,,,,,
0.0009975439098212334,2879,,,,,,,,,
0.0009975439098212334,2889,,,,,,,,,
0.0009975439098212334,2899,,,,,,,,,
0.0009975439098212334,2909,,,,,,,,,
0.0009975439098212334,2919,,,,,,,,,
0.0009975439098212334,2929,,,,,,,,,
0.0009975439098212334,2939,,,,,,,,,
0.0009975439098212334,2949,,,,,,,,,
0.0009975439098212334,2959,,,,,,,,,
0.0009975439098212334,2969,,,,,,,,,
0.0009975439098212334,2979,,,,,,,,,
0.0009975439098212334,2989,,,,,,,,,
0.0009975439098212334,2999,,,,,,,,,
0.0009975439098212334,3009,,,,,,,,,
0.0009975439098212334,3019,,,,,,,,,
0.0009975439098212334,3029,,,,,,,,,
0.0009975439098212334,3039,,,,,,,,,
,3041,0.0859958752989769,0.19237196445465088,0.7154741883277893,0.8817727565765381,8,,,,
,3041,,,,,8,0.07739274948835373,0.17411254346370697,0.7466546893119812,0.8665701150894165
0.0009956364026288242,3042,,,,,,,,,
0.0009956364026288242,3049,,,,,,,,,
0.0009956364026288242,3059,,,,,,,,,
0.0009956364026288242,3069,,,,,,,,,
0.0009956364026288242,3079,,,,,,,,,
0.0009956364026288242,3089,,,,,,,,,
0.0009956364026288242,3099,,,,,,,,,
0.0009956364026288242,3109,,,,,,,,,
0.0009956364026288242,3119,,,,,,,,,
0.0009956364026288242,3129,,,,,,,,,
0.0009956364026288242,3139,,,,,,,,,
0.0009956364026288242,3149,,,,,,,,,
0.0009956364026288242,3159,,,,,,,,,
0.0009956364026288242,3169,,,,,,,,,
0.0009956364026288242,3179,,,,,,,,,
0.0009956364026288242,3189,,,,,,,,,
0.0009956364026288242,3199,,,,,,,,,
0.0009956364026288242,3209,,,,,,,,,
0.0009956364026288242,3219,,,,,,,,,
0.0009956364026288242,3229,,,,,,,,,
0.0009956364026288242,3239,,,,,,,,,
0.0009956364026288242,3249,,,,,,,,,
0.0009956364026288242,3259,,,,,,,,,
0.0009956364026288242,3269,,,,,,,,,
0.0009956364026288242,3279,,,,,,,,,
0.0009956364026288242,3289,,,,,,,,,
0.0009956364026288242,3299,,,,,,,,,
0.0009956364026288242,3309,,,,,,,,,
0.0009956364026288242,3319,,,,,,,,,
0.0009956364026288242,3329,,,,,,,,,
0.0009956364026288242,3339,,,,,,,,,
0.0009956364026288242,3349,,,,,,,,,
0.0009956364026288242,3359,,,,,,,,,
0.0009956364026288242,3369,,,,,,,,,
0.0009956364026288242,3379,,,,,,,,,
,3379,0.06552062928676605,0.14647246897220612,0.7832822799682617,0.885306715965271,9,,,,
,3379,,,,,9,0.07571839541196823,0.17039254307746887,0.7523182034492493,0.8694813847541809
0.00099318747104966,3380,,,,,,,,,
0.00099318747104966,3389,,,,,,,,,
0.00099318747104966,3399,,,,,,,,,
0.00099318747104966,3409,,,,,,,,,
0.00099318747104966,3419,,,,,,,,,
0.00099318747104966,3429,,,,,,,,,
0.00099318747104966,3439,,,,,,,,,
0.00099318747104966,3449,,,,,,,,,
0.00099318747104966,3459,,,,,,,,,
0.00099318747104966,3469,,,,,,,,,
0.00099318747104966,3479,,,,,,,,,
0.00099318747104966,3489,,,,,,,,,
0.00099318747104966,3499,,,,,,,,,
0.00099318747104966,3509,,,,,,,,,
0.00099318747104966,3519,,,,,,,,,
0.00099318747104966,3529,,,,,,,,,
0.00099318747104966,3539,,,,,,,,,
0.00099318747104966,3549,,,,,,,,,
0.00099318747104966,3559,,,,,,,,,
0.00099318747104966,3569,,,,,,,,,
0.00099318747104966,3579,,,,,,,,,
0.00099318747104966,3589,,,,,,,,,
0.00099318747104966,3599,,,,,,,,,
0.00099318747104966,3609,,,,,,,,,
0.00099318747104966,3619,,,,,,,,,
0.00099318747104966,3629,,,,,,,,,
0.00099318747104966,3639,,,,,,,,,
0.00099318747104966,3649,,,,,,,,,
0.00099318747104966,3659,,,,,,,,,
0.00099318747104966,3669,,,,,,,,,
0.00099318747104966,3679,,,,,,,,,
0.00099318747104966,3689,,,,,,,,,
0.00099318747104966,3699,,,,,,,,,
0.00099318747104966,3709,,,,,,,,,
,3717,0.06510671973228455,0.14553099870681763,0.7846673727035522,0.8888975977897644,10,,,,
,3717,,,,,10,0.07409776747226715,0.1667039543390274,0.757404088973999,0.8728317618370056
0.0009901997929544675,3718,,,,,,,,,
0.0009901997929544675,3719,,,,,,,,,
0.0009901997929544675,3729,,,,,,,,,
0.0009901997929544675,3739,,,,,,,,,
0.0009901997929544675,3749,,,,,,,,,
0.0009901997929544675,3759,,,,,,,,,
0.0009901997929544675,3769,,,,,,,,,
0.0009901997929544675,3779,,,,,,,,,
0.0009901997929544675,3789,,,,,,,,,
0.0009901997929544675,3799,,,,,,,,,
0.0009901997929544675,3809,,,,,,,,,
0.0009901997929544675,3819,,,,,,,,,
0.0009901997929544675,3829,,,,,,,,,
0.0009901997929544675,3839,,,,,,,,,
0.0009901997929544675,3849,,,,,,,,,
0.0009901997929544675,3859,,,,,,,,,
0.0009901997929544675,3869,,,,,,,,,
0.0009901997929544675,3879,,,,,,,,,
0.0009901997929544675,3889,,,,,,,,,
0.0009901997929544675,3899,,,,,,,,,
0.0009901997929544675,3909,,,,,,,,,
0.0009901997929544675,3919,,,,,,,,,
0.0009901997929544675,3929,,,,,,,,,
0.0009901997929544675,3939,,,,,,,,,
0.0009901997929544675,3949,,,,,,,,,
0.0009901997929544675,3959,,,,,,,,,
0.0009901997929544675,3969,,,,,,,,,
0.0009901997929544675,3979,,,,,,,,,
0.0009901997929544675,3989,,,,,,,,,
0.0009901997929544675,3999,,,,,,,,,
0.0009901997929544675,4009,,,,,,,,,
0.0009901997929544675,4019,,,,,,,,,
0.0009901997929544675,4029,,,,,,,,,
0.0009901997929544675,4039,,,,,,,,,
0.0009901997929544675,4049,,,,,,,,,
,4055,0.07440649718046188,0.16644127666950226,0.753803014755249,0.8868273496627808,11,,,,
,4055,,,,,11,0.07304687052965164,0.16433300077915192,0.7609155774116516,0.8743420839309692
0.000986676635325379,4056,,,,,,,,,
0.000986676635325379,4059,,,,,,,,,
0.000986676635325379,4069,,,,,,,,,
0.000986676635325379,4079,,,,,,,,,
0.000986676635325379,4089,,,,,,,,,
0.000986676635325379,4099,,,,,,,,,
0.000986676635325379,4109,,,,,,,,,
0.000986676635325379,4119,,,,,,,,,
0.000986676635325379,4129,,,,,,,,,
0.000986676635325379,4139,,,,,,,,,
0.000986676635325379,4149,,,,,,,,,
0.000986676635325379,4159,,,,,,,,,
0.000986676635325379,4169,,,,,,,,,
0.000986676635325379,4179,,,,,,,,,
0.000986676635325379,4189,,,,,,,,,
0.000986676635325379,4199,,,,,,,,,
0.000986676635325379,4209,,,,,,,,,
0.000986676635325379,4219,,,,,,,,,
0.000986676635325379,4229,,,,,,,,,
0.000986676635325379,4239,,,,,,,,,
0.000986676635325379,4249,,,,,,,,,
0.000986676635325379,4259,,,,,,,,,
0.000986676635325379,4269,,,,,,,,,
0.000986676635325379,4279,,,,,,,,,
0.000986676635325379,4289,,,,,,,,,
0.000986676635325379,4299,,,,,,,,,
0.000986676635325379,4309,,,,,,,,,
0.000986676635325379,4319,,,,,,,,,
0.000986676635325379,4329,,,,,,,,,
0.000986676635325379,4339,,,,,,,,,
0.000986676635325379,4349,,,,,,,,,
0.000986676635325379,4359,,,,,,,,,
0.000986676635325379,4369,,,,,,,,,
0.000986676635325379,4379,,,,,,,,,
0.000986676635325379,4389,,,,,,,,,
,4393,0.06377250701189041,0.1425822526216507,0.789030909538269,0.8905355930328369,12,,,,
,4393,,,,,12,0.07367602735757828,0.1658245176076889,0.7584742903709412,0.8730765581130981
0.0009826218506835357,4394,,,,,,,,,
0.0009826218506835357,4399,,,,,,,,,
0.0009826218506835357,4409,,,,,,,,,
0.0009826218506835357,4419,,,,,,,,,
0.0009826218506835357,4429,,,,,,,,,
0.0009826218506835357,4439,,,,,,,,,
0.0009826218506835357,4449,,,,,,,,,
0.0009826218506835357,4459,,,,,,,,,
0.0009826218506835357,4469,,,,,,,,,
0.0009826218506835357,4479,,,,,,,,,
0.0009826218506835357,4489,,,,,,,,,
0.0009826218506835357,4499,,,,,,,,,
0.0009826218506835357,4509,,,,,,,,,
0.0009826218506835357,4519,,,,,,,,,
0.0009826218506835357,4529,,,,,,,,,
0.0009826218506835357,4539,,,,,,,,,
0.0009826218506835357,4549,,,,,,,,,
0.0009826218506835357,4559,,,,,,,,,
0.0009826218506835357,4569,,,,,,,,,
0.0009826218506835357,4579,,,,,,,,,
0.0009826218506835357,4589,,,,,,,,,
0.0009826218506835357,4599,,,,,,,,,
0.0009826218506835357,4609,,,,,,,,,
0.0009826218506835357,4619,,,,,,,,,
0.0009826218506835357,4629,,,,,,,,,
0.0009826218506835357,4639,,,,,,,,,
0.0009826218506835357,4649,,,,,,,,,
0.0009826218506835357,4659,,,,,,,,,
0.0009826218506835357,4669,,,,,,,,,
0.0009826218506835357,4679,,,,,,,,,
0.0009826218506835357,4689,,,,,,,,,
0.0009826218506835357,4699,,,,,,,,,
0.0009826218506835357,4709,,,,,,,,,
0.0009826218506835357,4719,,,,,,,,,
0.0009826218506835357,4729,,,,,,,,,
,4731,0.0662224218249321,0.1481478214263916,0.7807982563972473,0.8887492418289185,13,,,,
,4731,,,,,13,0.07135896384716034,0.16051572561264038,0.766348123550415,0.8771740794181824
0.0009780398728764118,4732,,,,,,,,,
0.0009780398728764118,4739,,,,,,,,,
0.0009780398728764118,4749,,,,,,,,,
0.0009780398728764118,4759,,,,,,,,,
0.0009780398728764118,4769,,,,,,,,,
0.0009780398728764118,4779,,,,,,,,,
0.0009780398728764118,4789,,,,,,,,,
0.0009780398728764118,4799,,,,,,,,,
0.0009780398728764118,4809,,,,,,,,,
0.0009780398728764118,4819,,,,,,,,,
0.0009780398728764118,4829,,,,,,,,,
0.0009780398728764118,4839,,,,,,,,,
0.0009780398728764118,4849,,,,,,,,,
0.0009780398728764118,4859,,,,,,,,,
0.0009780398728764118,4869,,,,,,,,,
0.0009780398728764118,4879,,,,,,,,,
0.0009780398728764118,4889,,,,,,,,,
0.0009780398728764118,4899,,,,,,,,,
0.0009780398728764118,4909,,,,,,,,,
0.0009780398728764118,4919,,,,,,,,,
0.0009780398728764118,4929,,,,,,,,,
0.0009780398728764118,4939,,,,,,,,,
0.0009780398728764118,4949,,,,,,,,,
0.0009780398728764118,4959,,,,,,,,,
0.0009780398728764118,4969,,,,,,,,,
0.0009780398728764118,4979,,,,,,,,,
0.0009780398728764118,4989,,,,,,,,,
0.0009780398728764118,4999,,,,,,,,,
0.0009780398728764118,5009,,,,,,,,,
0.0009780398728764118,5019,,,,,,,,,
0.0009780398728764118,5029,,,,,,,,,
0.0009780398728764118,5039,,,,,,,,,
0.0009780398728764118,5049,,,,,,,,,
0.0009780398728764118,5059,,,,,,,,,
0.0009780398728764118,5069,,,,,,,,,
,5069,0.0628836527466774,0.14061541855335236,0.7919604182243347,0.8917085528373718,14,,,,
,5069,,,,,14,0.06945185363292694,0.15618281066417694,0.7725653648376465,0.8808059692382812
0.0009729357122294672,5070,,,,,,,,,
0.0009729357122294672,5079,,,,,,,,,
0.0009729357122294672,5089,,,,,,,,,
0.0009729357122294672,5099,,,,,,,,,
0.0009729357122294672,5109,,,,,,,,,
0.0009729357122294672,5119,,,,,,,,,
0.0009729357122294672,5129,,,,,,,,,
0.0009729357122294672,5139,,,,,,,,,
0.0009729357122294672,5149,,,,,,,,,
0.0009729357122294672,5159,,,,,,,,,
0.0009729357122294672,5169,,,,,,,,,
0.0009729357122294672,5179,,,,,,,,,
0.0009729357122294672,5189,,,,,,,,,
0.0009729357122294672,5199,,,,,,,,,
0.0009729357122294672,5209,,,,,,,,,
0.0009729357122294672,5219,,,,,,,,,
0.0009729357122294672,5229,,,,,,,,,
0.0009729357122294672,5239,,,,,,,,,
0.0009729357122294672,5249,,,,,,,,,
0.0009729357122294672,5259,,,,,,,,,
0.0009729357122294672,5269,,,,,,,,,
0.0009729357122294672,5279,,,,,,,,,
0.0009729357122294672,5289,,,,,,,,,
0.0009729357122294672,5299,,,,,,,,,
0.0009729357122294672,5309,,,,,,,,,
0.0009729357122294672,5319,,,,,,,,,
0.0009729357122294672,5329,,,,,,,,,
0.0009729357122294672,5339,,,,,,,,,
0.0009729357122294672,5349,,,,,,,,,
0.0009729357122294672,5359,,,,,,,,,
0.0009729357122294672,5369,,,,,,,,,
0.0009729357122294672,5379,,,,,,,,,
0.0009729357122294672,5389,,,,,,,,,
0.0009729357122294672,5399,,,,,,,,,
,5407,0.06413766741752625,0.1433672308921814,0.7878004312515259,0.8892595171928406,15,,,,
,5407,,,,,15,0.06896498054265976,0.15513737499713898,0.7743704319000244,0.8818086385726929
0.000967314950067431,5408,,,,,,,,,
0.000967314950067431,5409,,,,,,,,,
0.000967314950067431,5419,,,,,,,,,
0.000967314950067431,5429,,,,,,,,,
0.000967314950067431,5439,,,,,,,,,
0.000967314950067431,5449,,,,,,,,,
0.000967314950067431,5459,,,,,,,,,
0.000967314950067431,5469,,,,,,,,,
0.000967314950067431,5479,,,,,,,,,
0.000967314950067431,5489,,,,,,,,,
0.000967314950067431,5499,,,,,,,,,
0.000967314950067431,5509,,,,,,,,,
0.000967314950067431,5519,,,,,,,,,
0.000967314950067431,5529,,,,,,,,,
0.000967314950067431,5539,,,,,,,,,
0.000967314950067431,5549,,,,,,,,,
0.000967314950067431,5559,,,,,,,,,
0.000967314950067431,5569,,,,,,,,,
0.000967314950067431,5579,,,,,,,,,
0.000967314950067431,5589,,,,,,,,,
0.000967314950067431,5599,,,,,,,,,
0.000967314950067431,5609,,,,,,,,,
0.000967314950067431,5619,,,,,,,,,
0.000967314950067431,5629,,,,,,,,,
0.000967314950067431,5639,,,,,,,,,
0.000967314950067431,5649,,,,,,,,,
0.000967314950067431,5659,,,,,,,,,
0.000967314950067431,5669,,,,,,,,,
0.000967314950067431,5679,,,,,,,,,
0.000967314950067431,5689,,,,,,,,,
0.000967314950067431,5699,,,,,,,,,
0.000967314950067431,5709,,,,,,,,,
0.000967314950067431,5719,,,,,,,,,
0.000967314950067431,5729,,,,,,,,,
